Fare amount;Wind Direction;Humidity;Wind Speed;Temperature;Pressure
10;133;96;1;278;1032
7;200;58;3;299;1016
8;146;78;2;296;1019
14;280;41;2;276;1024
12;160;82;4;292;1006
4;221;82;3;301;1010
15;50;82;4;287;1021
9;180;46;4;285;1021
5;320;70;5;279;1018
9;160;88;1;292;1015
8;177;75;3;294;1023
6;306;69;2;265;1021
4;140;87;14;286;987
28;220;73;3;293;1021
7;7;95;1;283;1020
15;40;40;3;274;1039
4;17;47;0;290;1013
57;300;86;6;274;1002
7;154;80;2;289;1015
17;250;52;2;279;1012
11;70;72;3;290;1010
8;90;43;2;283;1045
6;360;93;4;277;1006
13;244;69;3;274;1024
16;330;87;4;275;1024
13;201;80;0;267;1030
8;170;96;5;292;1011
9;330;80;4;273;1009
38;221;66;3;266;1033
15;318;39;3;287;1008
17;110;25;3;292;1017
17;125;64;1;297;1016
52;30;88;1;294;1012
13;28;39;1;294;1012
24;309;52;4;291;1015
7;234;83;2;285;1038
7;60;100;1;284;1019
8;340;74;3;275;1015
6;307;57;2;297;1008
7;190;100;3;284;1018
8;278;82;1;270;1026
9;244;80;3;274;1007
11;186;93;1;292;1019
41;30;62;6;283;1012
36;260;34;5;300;1013
12;349;72;3;277;1013
37;0;88;0;295;1016
7;320;46;5;282;1020
7;60;64;2;274;1036
4;249;62;1;279;1021
7;174;78;2;302;973
8;270;62;2;268;1027
6;40;69;5;275;1035
23;310;51;5;275;1015
17;262;80;2;275;1026
11;319;68;2;289;1008
9;320;45;6;280;1020
30;261;63;1;273;1022
20;10;71;1;284;1013
6;50;86;4;278;1025
13;298;69;4;260;1012
10;108;98;1;291;1015
12;50;93;4;281;1018
4;230;58;6;270;1025
8;160;88;1;292;1015
18;244;72;3;278;987
15;41;44;2;290;992
14;61;68;1;269;1034
14;341;94;5;292;968
11;50;44;4;298;1019
11;329;100;2;274;996
57;140;44;1;296;1012
34;295;38;1;291;1018
9;244;80;3;284;1022
5;300;66;8;284;1000
7;99;94;1;286;1017
20;330;80;4;277;1005
8;43;86;1;268;1014
10;190;88;4;290;1010
7;304;65;2;283;1007
7;244;73;3;271;974
12;269;67;3;299;1010
8;340;65;6;279;1018
15;180;83;3;295;1013
5;326;53;2;294;977
17;236;84;0;290;1012
13;117;49;1;299;1006
8;140;37;4;276;1016
9;180;78;4;299;1023
8;310;49;9;281;1020
16;45;97;0;294;1023
9;251;69;5;290;1008
9;246;85;1;272;1019
4;186;93;1;292;1019
4;315;80;1;264;1011
6;201;82;3;297;1004
7;310;52;5;265;1029
10;22;100;3;276;993
8;260;43;8;272;1007
10;210;79;2;292;1010
7;40;60;4;295;1020
8;244;71;3;281;995
8;75;95;1;291;983
26;160;41;2;295;1021
7;296;97;3;271;1029
8;290;63;3;288;1014
12;40;87;4;283;1021
6;330;50;9;273;1026
36;320;68;2;288;1012
27;290;64;6;275;997
17;300;46;7;271;1011
8;0;88;0;272;1014
17;220;74;8;300;1011
5;310;81;12;280;994
10;244;79;3;287;1003
4;290;43;5;263;1023
11;321;87;4;275;1042
5;232;80;1;269;1022
12;244;80;3;272;1039
5;285;77;3;295;1020
8;20;82;4;288;1027
8;10;48;4;279;1020
7;280;47;5;276;1019
26;70;53;4;296;1026
20;210;60;7;293;1002
10;87;86;1;294;1015
7;213;51;2;274;970
8;243;79;2;286;992
20;20;70;3;280;1020
5;40;85;3;268;1014
22;350;45;5;279;1015
20;150;45;4;302;1020
5;110;83;4;301;1018
16;195;57;3;298;1031
8;96;96;1;289;1002
57;26;99;4;275;1049
10;315;32;0;276;1033
6;141;73;3;285;1037
4;294;61;3;275;1012
13;193;79;1;269;1032
5;244;66;3;280;988
15;202;45;5;291;1002
18;239;89;1;293;1014
7;20;93;7;285;1014
9;170;50;9;286;1021
13;290;45;8;289;1003
20;270;80;1;263;1031
9;0;87;2;284;1019
5;212;97;1;279;1025
8;320;82;2;293;1024
28;300;44;9;265;1019
12;320;44;6;266;1023
7;220;78;5;294;1010
14;253;37;1;293;1022
5;140;87;6;285;1009
16;239;97;0;288;1008
12;307;54;1;306;1013
6;170;74;5;299;1010
5;308;55;4;297;1015
6;322;81;2;297;1003
12;320;53;7;266;1016
8;48;78;4;288;984
6;0;93;0;273;1018
6;350;28;3;270;1028
12;320;44;10;275;1022
3;150;55;3;290;1027
9;244;90;3;283;986
7;131;78;1;270;1008
7;230;87;3;287;1002
14;148;88;0;296;1025
21;220;74;4;276;1018
8;249;59;2;268;1022
5;188;92;1;288;1021
8;2;49;1;302;1011
10;0;39;0;269;1024
7;50;86;5;277;1020
5;268;99;1;275;1020
11;328;95;3;276;1024
9;66;90;6;275;1027
28;244;51;3;275;988
8;180;72;2;291;1020
22;244;63;3;289;988
13;330;83;2;295;1009
19;289;80;1;271;1029
12;110;30;5;287;1020
11;260;47;4;297;1013
7;271;90;1;293;1021
15;244;80;3;280;1002
12;290;48;4;278;1029
8;38;97;2;271;1005
7;300;80;3;269;1025
19;35;76;2;264;1029
5;284;92;4;275;1021
11;230;41;5;277;1025
7;310;43;8;273;1012
16;20;80;3;275;1033
9;240;69;5;301;1014
5;0;93;0;282;1023
7;345;49;3;261;1021
7;259;83;2;274;1005
14;109;90;1;274;1051
16;90;70;1;290;1013
8;230;74;4;274;1010
10;270;79;3;274;1008
18;60;38;1;268;1033
16;282;89;1;282;1013
9;171;74;2;276;1048
43;220;40;8;304;1007
5;48;86;3;285;987
9;80;69;3;273;1013
12;170;66;4;301;1013
4;90;77;4;289;1016
12;120;60;3;296;1018
14;274;94;0;290;1017
17;50;93;5;276;1019
21;132;82;1;299;1024
42;350;66;4;280;1020
9;300;56;6;275;1019
28;160;100;7;291;1005
12;160;55;5;292;1017
17;213;66;4;287;1033
12;250;31;7;267;1020
17;104;99;1;287;1020
5;210;86;2;270;1029
14;270;44;7;277;1013
20;86;88;2;295;1017
20;220;42;6;300;1007
12;150;47;3;297;1023
3;202;99;1;296;1026
19;229;60;4;287;1024
27;280;45;10;280;1017
11;110;55;2;290;1023
9;235;65;5;293;1015
38;326;83;3;276;1046
7;50;93;5;286;1014
8;189;80;3;289;980
6;330;64;7;276;1013
6;356;32;5;300;1018
21;18;83;2;274;1016
9;229;97;2;275;1006
21;219;47;1;303;983
9;190;100;2;281;1016
8;110;43;4;294;1034
13;130;39;4;285;1031
13;244;85;1;285;1039
4;321;48;1;296;1012
37;20;87;2;286;1021
16;330;36;10;268;1023
5;40;75;3;281;1013
5;200;68;5;291;1016
8;264;100;4;265;1042
26;230;33;5;302;1014
9;218;60;1;305;1019
9;132;85;2;284;1048
8;330;48;5;289;1018
10;70;31;4;298;1025
44;218;56;2;287;1024
8;190;57;5;298;1028
17;270;67;3;270;1025
13;347;57;1;282;1015
7;39;74;3;282;991
6;330;57;4;279;1004
7;205;72;3;303;1015
8;7;99;2;284;1014
10;216;73;0;293;1012
10;275;66;2;289;1027
5;199;63;2;288;1014
16;341;86;5;292;968
47;254;72;1;296;989
7;210;69;2;298;1020
33;2;54;2;291;1023
8;288;61;1;285;1025
57;199;97;1;272;1026
6;210;68;1;277;1008
7;60;46;6;293;1019
8;247;91;1;277;1037
10;176;84;5;275;1027
9;40;70;6;278;1028
17;333;74;2;262;1033
9;314;41;0;293;985
4;280;53;3;284;1004
10;204;58;3;304;1012
9;330;90;4;274;1024
9;68;87;1;293;1013
13;240;36;6;305;1006
32;290;70;4;281;1003
9;356;45;4;293;1026
57;100;37;4;275;1014
18;260;46;8;269;1023
6;260;34;5;300;1013
5;342;70;0;301;1006
5;300;65;2;306;1023
15;360;81;3;280;1006
18;41;83;1;286;1004
12;96;95;3;272;1003
8;160;60;2;290;1024
11;325;69;2;275;1015
7;50;71;7;273;1020
7;84;68;2;272;1037
10;294;100;2;281;1015
10;300;70;7;279;1009
21;135;87;3;297;1003
7;238;100;1;289;1012
9;310;48;11;264;1019
7;320;52;4;291;1015
6;325;64;2;257;1026
12;50;47;3;289;1018
5;22;100;0;287;1006
19;223;73;2;274;1038
8;323;73;1;287;1011
14;109;98;1;291;1006
9;50;86;4;271;1013
10;179;54;4;301;1022
5;274;80;3;278;1018
6;289;87;2;290;1010
10;104;80;2;281;1025
50;50;75;4;280;1019
7;350;69;6;276;1017
10;60;41;5;298;1025
9;40;93;4;278;1009
8;160;66;12;286;1016
12;177;91;1;266;1018
25;185;93;3;283;1022
4;286;36;2;296;1013
17;215;80;3;297;1024
5;209;55;1;274;1018
24;252;89;2;295;1015
11;28;74;2;267;1014
9;152;77;2;287;1012
5;150;72;4;290;1020
8;350;76;4;284;1007
9;178;70;1;268;1027
11;160;71;4;284;1027
11;296;36;1;291;1010
7;310;51;8;275;1009
6;200;53;2;290;1023
5;160;69;4;300;1019
23;270;38;1;288;1019
4;117;99;1;293;1026
10;313;59;1;304;1031
11;307;71;2;288;984
6;230;46;8;283;1009
26;244;80;3;262;1027
16;248;37;6;299;1022
11;250;43;5;292;1002
18;240;93;1;296;1014
7;0;93;1;293;1013
32;263;91;5;271;1029
9;59;91;1;287;1011
9;250;82;3;287;1006
40;114;92;2;290;996
7;239;58;2;291;983
14;188;75;2;287;987
7;322;59;3;287;1009
4;228;93;1;282;982
11;312;62;3;267;1038
8;170;83;6;297;1015
21;180;52;3;276;1028
13;190;48;1;262;1031
4;135;31;3;295;1021
29;163;80;1;277;1016
12;211;68;1;289;1018
8;244;38;3;277;998
8;332;53;1;304;1016
9;320;19;5;289;1017
12;110;33;1;271;1028
10;90;70;2;301;1005
10;330;56;7;276;1013
7;50;61;3;280;1020
4;241;54;2;286;1028
7;306;49;2;276;1013
12;310;47;10;276;1001
9;104;72;1;293;1031
5;230;80;3;273;1017
8;250;65;3;297;1018
16;131;97;2;292;1027
8;330;47;2;276;1012
39;266;80;3;275;1016
17;277;95;2;277;1036
11;310;40;3;294;1014
7;310;50;8;285;1016
7;202;54;6;271;1018
11;68;87;1;293;1013
9;177;76;2;292;1021
7;230;49;7;303;1008
11;200;62;2;282;1015
11;180;93;4;280;1021
6;150;30;7;288;1019
12;360;48;4;276;1034
11;40;50;3;287;1026
58;110;78;2;295;1010
7;271;78;2;275;1011
4;310;27;9;277;1011
16;30;38;2;288;1030
11;260;28;4;270;1032
8;320;49;4;279;1021
16;323;66;4;291;971
12;59;91;0;273;1029
7;210;68;1;291;1017
10;311;66;0;291;1012
7;168;48;1;301;1011
9;0;55;0;272;1028
11;124;79;2;274;1024
12;247;80;0;264;1026
7;244;45;3;269;986
18;179;63;1;299;998
7;260;38;5;304;1009
5;240;28;3;300;1026
9;20;77;2;289;1022
8;236;80;2;280;1016
9;76;77;0;291;1017
15;351;76;1;264;1028
34;265;57;3;283;1008
8;269;61;3;267;1018
13;170;83;3;295;1009
9;279;35;4;277;1016
19;53;89;1;292;1024
57;60;36;2;300;1022
10;260;62;6;283;1012
17;250;37;4;286;1011
10;300;75;6;277;1014
6;130;71;3;285;1023
19;0;72;0;290;1020
21;140;69;8;298;1016
14;270;93;1;295;999
7;295;64;1;299;1009
13;105;66;2;289;1032
24;232;62;1;267;1027
9;210;65;3;273;1020
29;340;44;2;276;1018
8;50;86;13;273;1015
6;270;67;1;289;1012
6;230;69;1;297;1022
6;92;83;1;289;1024
11;179;67;1;263;1031
8;250;35;6;302;1010
18;271;81;3;274;1010
10;260;83;2;296;1010
20;50;69;7;276;1002
7;300;35;6;260;1024
13;335;66;6;281;1018
7;189;93;2;291;1017
15;233;100;2;295;1009
6;235;82;3;271;1031
13;269;62;3;302;1010
15;360;82;3;287;1019
3;297;47;3;276;1009
5;225;64;1;296;1012
9;219;80;2;268;1026
9;260;66;6;285;998
26;300;34;4;282;1007
4;92;96;3;270;1009
5;40;62;3;288;1015
13;341;92;5;291;968
15;50;93;4;282;1007
7;170;66;4;285;1023
7;167;93;2;290;1023
7;184;73;3;292;1031
10;360;100;9;273;1010
52;50;68;4;290;1014
6;220;70;2;279;1014
5;310;40;5;273;1014
4;70;87;4;288;1012
15;244;48;3;277;977
22;210;67;4;284;997
14;50;93;2;281;1021
17;194;82;1;268;1033
9;0;49;3;296;1024
13;130;67;2;286;1027
9;230;80;2;275;1021
6;270;55;1;274;1019
30;90;94;1;289;1008
8;70;74;3;273;1026
8;282;60;2;259;1033
10;164;87;2;271;1021
15;150;30;7;288;1019
8;254;61;1;266;1020
7;330;17;11;286;1012
7;38;97;2;271;1005
8;120;30;4;295;1016
20;28;80;0;268;1015
10;317;67;4;268;1018
8;185;49;1;297;984
10;110;72;4;291;1017
9;140;52;5;291;1015
5;200;36;4;280;1014
6;168;48;1;301;1011
5;210;30;6;271;1020
42;80;93;4;285;1020
6;136;48;3;285;1037
26;40;83;3;296;1011
10;203;88;0;279;1019
8;100;66;4;282;1023
12;186;93;4;285;1019
8;30;75;4;276;1034
6;230;42;6;281;1007
9;340;64;3;295;1013
15;30;48;4;289;1027
12;220;63;5;285;1015
7;222;59;2;263;1024
15;129;88;1;292;1031
9;287;81;5;273;1013
9;130;66;1;281;1028
5;276;79;0;296;1005
7;230;64;5;293;1005
7;175;81;5;279;1008
18;30;69;9;276;1014
22;237;65;3;283;1036
6;168;97;3;293;1021
10;300;38;11;266;1027
6;330;47;2;276;1012
11;241;79;1;288;1008
17;143;71;1;291;1024
17;190;87;3;277;1022
8;285;82;0;286;1022
9;180;53;3;297;1023
10;360;64;9;277;1013
7;270;45;6;278;1012
9;210;69;2;298;1020
15;70;93;3;274;1013
31;0;81;0;279;1008
7;170;68;4;292;1016
7;40;66;3;284;1013
16;70;77;1;297;1015
7;180;88;3;289;1010
11;90;60;5;293;1019
4;262;56;6;288;1012
13;220;39;8;282;1016
11;300;82;2;290;1017
7;290;22;9;279;1015
3;320;36;4;298;1014
5;290;26;11;271;1004
11;170;51;3;287;1018
12;30;43;5;292;1023
14;203;84;1;266;1031
20;140;94;3;297;1015
7;330;84;3;276;1046
14;320;31;2;295;1004
8;310;74;3;266;1020
5;172;71;3;292;1028
9;319;73;2;289;1008
10;60;38;1;268;1033
6;0;65;3;277;1038
15;300;45;5;299;1011
7;210;88;1;294;1010
11;206;86;1;275;1030
5;244;68;3;272;975
34;274;50;2;265;1031
27;20;83;3;291;1016
5;264;62;1;300;1020
4;0;42;1;270;1020
6;140;88;1;269;1025
18;283;79;2;286;1020
5;244;57;3;274;979
10;290;49;6;270;1016
15;200;83;2;293;1021
6;40;80;10;273;997
27;330;40;3;280;1028
11;40;87;3;282;1020
22;143;77;1;266;1016
7;308;78;6;281;1022
6;11;89;1;297;1020
20;290;44;11;265;1017
6;0;37;0;263;1012
5;157;100;2;293;1002
6;126;80;0;280;1011
15;325;35;3;293;1018
20;284;75;0;288;1014
11;93;92;1;285;1022
21;240;52;7;277;1026
11;0;16;1;291;1021
18;134;97;2;288;1016
19;201;59;2;281;1007
6;80;82;3;290;1016
5;350;34;6;266;1022
15;150;71;6;285;1015
57;246;88;2;290;1032
6;320;41;6;276;1016
7;40;39;2;291;1031
10;180;87;4;281;1018
12;210;74;2;269;1026
22;280;32;9;284;1012
7;298;63;3;255;1019
8;180;63;5;293;1013
7;300;81;1;278;1009
8;260;47;4;286;1004
6;215;92;2;291;1020
10;271;54;1;305;1019
9;231;68;7;291;1007
4;82;70;1;297;1013
8;170;51;6;301;1014
13;317;90;1;278;1020
9;50;75;4;281;1013
16;60;77;3;289;1017
4;209;66;1;278;1008
10;211;79;1;261;1040
29;210;73;2;295;1016
18;265;76;5;276;1013
15;120;44;2;287;1028
13;0;80;3;269;1013
15;326;83;3;276;1046
32;2;49;1;296;1011
6;260;22;4;273;1020
5;130;42;2;299;1018
6;120;88;3;290;1005
14;260;37;4;273;1027
20;320;93;1;277;1009
52;50;77;3;292;1012
5;310;41;3;296;1012
7;210;64;3;290;1013
20;280;64;4;287;1034
18;317;69;4;264;1015
7;280;49;5;269;1015
5;10;93;2;280;1018
23;205;87;2;296;970
9;278;79;1;290;987
26;107;79;0;294;1014
9;149;97;1;278;1031
18;310;48;11;264;1019
14;30;86;7;273;1006
14;170;69;5;300;1019
9;10;63;6;291;1023
10;244;61;3;271;982
9;310;93;2;277;1007
8;310;56;3;295;1014
41;329;74;9;278;1015
12;126;86;1;290;1006
7;5;60;1;292;1023
8;190;64;3;274;1023
28;225;63;1;297;1012
6;170;51;4;301;1020
7;50;93;6;274;1013
5;230;50;3;283;1015
6;231;66;1;285;1024
36;310;58;3;282;1012
5;330;64;2;293;1027
8;190;65;6;300;1016
9;230;59;4;275;1006
9;190;56;3;277;1014
3;149;58;2;297;1024
13;282;61;3;265;1031
5;340;20;4;280;1025
9;95;93;2;286;1022
5;322;67;3;292;1004
5;266;100;2;270;1030
6;200;46;4;271;1028
28;19;85;3;290;1017
7;300;52;7;262;1030
6;260;34;5;300;1013
5;280;67;3;282;1009
25;310;56;2;276;1012
15;175;73;4;295;1023
6;80;88;6;293;1006
6;342;56;1;292;982
16;244;69;3;274;1024
18;307;57;5;279;1030
17;160;52;7;280;1015
37;300;64;4;275;1019
13;50;83;3;296;1014
15;180;100;3;285;1018
22;220;39;4;270;1031
6;0;44;2;299;1010
10;241;95;2;299;1017
6;190;39;9;296;1012
12;100;39;2;301;1022
12;50;52;2;279;1027
13;204;80;3;276;1025
16;0;27;2;277;1025
8;300;57;14;268;994
16;140;54;3;283;1037
5;70;39;3;280;1015
7;40;72;1;290;1018
13;183;42;2;301;1023
12;120;94;6;284;1022
4;20;66;0;300;1013
5;160;71;5;285;1024
10;119;93;2;292;1015
8;193;68;3;293;1031
8;310;74;3;266;1020
22;193;49;2;277;1026
44;3;85;4;269;1003
10;214;67;1;281;1026
31;40;63;2;269;1042
5;320;82;4;273;1032
9;162;50;2;298;1014
10;205;44;3;300;1032
10;293;54;0;296;1010
5;55;78;1;292;1015
4;42;86;3;286;1030
5;338;65;3;295;968
8;0;83;2;295;1005
5;95;73;1;293;1019
6;225;96;1;292;1006
50;170;87;6;282;1019
26;278;72;1;291;986
13;0;43;2;292;1016
21;340;60;2;272;1029
10;274;40;10;270;1011
9;220;73;3;295;1001
10;206;83;3;296;977
13;210;69;4;295;1012
14;330;41;3;279;1028
9;170;88;3;293;1009
23;0;29;0;291;1023
9;340;41;3;295;1012
9;44;80;1;277;1005
6;328;67;4;266;1017
9;140;69;2;295;1017
7;300;32;5;261;1022
39;20;100;6;286;1020
14;259;68;0;289;1022
7;191;98;1;279;1026
3;100;94;2;295;1017
40;230;57;7;299;1001
35;244;51;3;282;975
7;140;34;5;276;1018
5;31;74;1;294;1017
19;315;26;2;277;1021
8;320;32;9;276;1026
57;0;79;0;269;1016
10;320;45;4;277;1023
14;135;89;0;291;1020
9;260;81;4;265;1024
12;64;60;1;296;1014
10;66;66;1;295;1013
36;290;42;9;272;1016
6;100;81;3;279;1018
14;130;83;3;299;1013
19;180;88;3;292;1005
5;246;67;2;286;1036
45;207;53;2;281;1019
4;112;95;5;283;1034
9;270;60;2;292;1012
5;317;73;6;277;1024
34;356;78;4;282;1034
14;20;82;3;289;1026
11;230;34;4;266;1029
7;275;85;3;271;1001
6;40;44;4;277;1024
5;290;68;4;291;1011
7;240;26;2;265;1027
7;313;76;5;297;993
12;113;43;0;274;1038
5;218;83;4;281;1013
9;70;100;2;274;1011
18;227;54;3;287;1021
6;331;33;0;298;1013
17;216;98;2;275;1027
6;90;52;3;277;1024
57;28;81;3;266;1018
8;360;87;9;279;999
8;340;62;1;300;1008
11;320;56;6;280;1012
4;50;42;2;277;1028
12;180;42;5;290;1018
9;310;58;7;284;1008
7;180;100;0;296;1006
10;354;71;2;289;1014
13;330;39;2;279;1028
15;320;93;1;277;1009
13;51;93;0;273;1028
9;240;18;6;282;1022
149;270;34;5;297;1011
5;218;79;2;297;1018
5;320;81;7;263;1019
5;317;83;4;263;1031
7;60;23;4;290;1027
19;244;80;3;269;1017
11;333;74;1;263;1042
4;9;75;1;304;1022
10;250;39;5;299;1013
6;50;86;7;275;1033
10;50;81;3;284;1024
6;60;38;1;268;1033
14;279;84;1;282;1011
30;219;99;2;294;973
33;220;61;5;280;1013
21;22;94;1;291;1018
6;210;29;4;303;1019
10;330;42;6;270;1020
6;272;71;1;290;1017
17;184;97;1;281;1036
7;0;44;2;299;1010
9;290;64;3;275;1020
10;143;47;1;294;1019
10;218;83;4;281;1013
13;260;57;3;282;1015
7;30;87;17;289;968
4;209;73;2;299;1011
7;240;51;3;302;1020
8;188;92;2;286;1015
10;60;71;2;284;1022
6;259;64;5;281;1021
19;191;79;3;288;1028
6;140;83;3;299;1008
14;212;94;2;270;1024
11;320;93;1;277;1009
4;330;58;3;272;1010
11;170;88;3;292;1009
9;349;80;3;269;1003
11;120;17;4;291;1026
14;315;58;2;277;1006
15;322;79;0;300;1018
7;0;56;0;274;1028
11;108;79;2;281;1025
11;50;78;4;288;985
10;310;34;7;299;1012
15;180;90;2;280;1026
6;320;47;6;295;1019
4;62;85;2;269;1041
15;252;64;2;286;1036
8;290;69;2;293;1013
16;330;48;2;278;1021
13;50;58;4;300;1011
6;340;46;4;295;1019
5;120;64;2;274;1025
5;220;59;6;285;1016
4;180;93;2;283;1032
5;350;75;3;277;1011
8;275;60;0;284;1021
18;280;34;5;274;1027
5;80;45;2;275;1028
44;40;100;6;285;1015
23;294;80;1;271;1027
9;50;27;4;284;1034
9;244;56;3;278;987
35;280;36;4;304;1013
10;60;93;2;282;1024
4;256;93;1;297;1017
16;321;67;1;291;1013
8;221;57;6;279;1025
4;281;97;0;288;1008
10;261;75;2;278;1028
12;330;29;7;275;1016
8;247;63;4;271;1027
7;190;88;3;295;1009
6;30;64;4;294;1021
8;300;64;5;276;1015
8;115;95;3;286;1019
10;246;93;2;275;1030
7;180;81;2;283;1018
6;360;59;2;291;1020
8;84;95;2;273;1031
23;123;84;1;291;997
29;328;93;2;285;1020
5;135;85;1;275;1050
18;140;67;4;289;1015
10;20;51;2;299;1022
10;253;45;4;302;1020
13;40;45;6;268;1038
11;315;41;3;275;1024
37;296;90;3;298;1016
6;310;71;7;285;1005
22;250;36;8;279;1011
9;290;69;2;275;1015
7;170;61;4;298;1018
12;205;75;3;299;1022
10;324;80;3;268;1022
7;30;64;4;274;1034
22;275;77;1;289;1017
39;190;78;4;296;1015
21;0;73;2;295;1019
13;351;86;1;268;1020
5;50;71;6;286;1016
6;150;78;2;296;1017
5;233;69;1;287;1017
8;340;60;2;291;1023
17;70;87;4;284;1022
15;320;59;5;275;1018
7;258;77;0;297;1018
5;270;50;1;266;1019
10;56;91;2;278;1050
5;40;56;1;278;1033
13;330;60;7;276;1008
9;270;23;6;283;1015
9;280;29;4;274;1024
7;290;38;7;278;1017
5;309;87;3;273;1004
9;180;94;1;295;1000
5;281;80;3;277;1019
13;188;93;1;269;1044
10;10;87;2;282;1007
10;244;80;3;263;1023
4;270;39;9;260;1024
21;156;81;2;292;1014
5;191;97;10;285;1015
7;0;69;1;301;1015
13;340;44;7;266;1022
23;281;68;2;294;997
12;340;56;9;278;1009
7;201;87;2;289;1035
8;281;66;0;299;1016
9;230;40;7;283;1016
6;149;58;2;297;1024
21;302;83;2;286;1024
17;240;36;4;304;1014
9;339;85;2;284;1018
6;126;94;3;293;980
7;244;72;3;281;995
6;50;69;4;273;1023
40;350;76;3;283;1024
13;330;56;4;275;1020
17;121;56;1;300;1018
14;250;39;2;289;1019
12;104;97;5;282;1036
9;316;64;8;277;1020
10;60;93;3;280;1013
21;350;49;4;294;1014
6;296;45;3;276;1020
7;236;84;1;292;984
11;60;81;5;278;1023
14;334;51;4;283;1007
21;320;44;9;286;1021
9;319;72;3;260;1017
7;249;97;2;292;1020
11;310;42;2;269;1016
11;292;76;0;287;1022
9;340;39;3;280;1027
26;80;93;2;276;1015
38;165;47;2;294;1031
6;270;42;5;288;1017
15;200;83;4;296;1013
6;340;86;6;274;1018
32;160;42;5;290;1016
7;310;60;7;271;1008
25;316;73;1;258;1029
9;180;76;3;282;1030
8;130;78;6;297;1015
15;280;45;5;269;1019
7;212;57;5;285;1031
8;250;87;3;281;1001
5;20;67;5;286;1021
10;198;86;0;295;981
8;0;93;0;281;1017
9;180;57;5;284;1013
10;245;58;4;289;1020
12;244;91;3;274;975
6;355;84;3;270;1025
7;360;75;2;273;1023
10;244;63;3;268;980
4;320;59;5;275;1016
19;258;49;1;273;1024
7;197;84;1;290;981
18;0;79;5;295;1014
5;20;59;4;288;1022
10;297;82;1;281;1017
6;300;64;4;272;1015
12;231;92;2;287;1019
9;160;93;3;284;1025
5;283;84;6;274;1033
13;236;93;2;277;1021
12;0;29;0;281;1018
17;225;66;4;308;1009
8;244;89;3;283;986
9;14;82;2;285;984
5;266;63;2;296;1011
33;312;42;4;281;1010
9;12;80;3;268;1011
5;244;63;3;282;969
7;346;50;3;287;1036
6;230;69;5;275;994
7;187;99;1;290;1014
14;270;23;6;283;1015
57;50;93;4;280;1021
7;60;69;5;273;1023
16;10;55;5;275;1017
15;341;100;3;282;1022
6;360;51;2;274;1028
8;199;74;5;291;1023
12;206;85;1;294;980
5;260;32;10;284;1008
27;267;100;4;265;1043
10;50;69;4;273;1022
7;170;47;1;273;1027
11;20;72;3;291;1012
24;250;18;4;288;1021
52;30;37;3;301;1021
9;6;85;2;268;1029
14;350;60;9;278;1009
12;157;74;4;297;1014
6;198;86;0;295;980
15;0;41;0;287;1024
20;180;62;2;280;1017
10;298;31;1;299;1014
4;0;100;0;278;1019
8;311;55;0;306;1017
8;0;33;1;270;1035
6;212;57;5;285;1033
7;300;36;11;272;1006
11;160;100;7;291;1005
11;235;67;1;295;1013
7;237;41;0;309;1015
9;0;72;0;289;1018
7;204;56;3;298;1026
9;250;36;4;297;1016
5;290;46;5;271;1015
15;170;72;8;293;1011
9;150;61;5;298;1011
4;190;24;4;274;1020
13;260;46;8;269;1023
9;230;43;3;303;1014
18;182;92;3;271;1018
36;40;68;4;289;1025
6;300;55;4;276;1011
4;150;72;2;293;1023
13;325;73;4;267;1042
8;227;94;3;296;1023
7;232;99;1;288;1012
57;270;24;7;285;1016
7;36;46;2;288;994
19;260;87;4;278;1010
12;231;39;3;285;1019
13;10;75;2;276;1016
9;178;76;3;274;1045
14;275;79;2;294;1020
9;244;90;1;293;1020
6;300;52;5;293;1021
16;250;46;6;293;1011
8;140;71;2;284;1023
10;217;52;2;301;1017
10;159;72;1;287;1025
4;260;44;7;277;1014
22;191;82;2;297;1014
14;150;55;3;290;1023
12;30;69;3;274;1026
16;0;93;3;285;1020
4;196;95;1;300;1014
13;242;23;3;300;1020
7;159;37;0;268;1033
26;140;58;4;302;1014
5;293;41;2;279;1020
11;158;79;2;290;1008
10;301;80;1;296;1022
5;308;78;1;283;986
8;246;73;4;277;1025
48;355;93;1;296;1022
4;210;32;8;284;1017
16;330;44;5;276;1030
14;292;80;1;261;1027
8;244;80;3;284;1022
8;320;61;6;279;1028
26;100;38;2;274;1026
